,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,signs
0,0.3239679336547851,0.7358046174049377,5.604510988632683e-07,0.3439404666423797,0.6893894076347351,-0.0688149407505989,0.337455689907074,0.6501424312591553,-0.1221542358398437,0.319782018661499,0.6422395706176758,-0.1703735291957855,0.2920653820037842,0.6583767533302307,-0.2198640555143356,0.2415258735418319,0.5897552371025085,-0.0864550024271011,0.1844549179077148,0.5613951683044434,-0.1397002190351486,0.1350414901971817,0.5413941144943237,-0.1731116473674774,0.101569190621376,0.5314337015151978,-0.1958503723144531,0.2215097993612289,0.6503186225891113,-0.0847286731004715,0.1743834167718887,0.6457301378250122,-0.1619342565536499,0.2251962572336197,0.6824331283569336,-0.1879541277885437,0.2678704261779785,0.6957033276557922,-0.1896656155586242,0.2182031571865081,0.7128169536590576,-0.0890332758426666,0.1936566084623336,0.7252145409584045,-0.1656162589788437,0.2543495297431946,0.745697021484375,-0.1707951426506042,0.2988974750041961,0.7493607997894287,-0.1566798537969589,0.2292506396770477,0.7694164514541626,-0.0977975279092788,0.2240630835294723,0.7837402820587158,-0.1570416837930679,0.2752169370651245,0.7873426675796509,-0.1615370959043502,0.3092404901981354,0.7812231779098511,-0.152809590101242,0.0
1,0.3665561079978943,0.7098971009254456,3.680878819523059e-07,0.3806225657463074,0.6489214301109314,-0.0635708943009376,0.3722575306892395,0.5962103605270386,-0.1052902489900589,0.3449953198432922,0.5772235989570618,-0.141195923089981,0.305196464061737,0.5881958603858948,-0.1765743941068649,0.2637563347816467,0.5414241552352905,-0.0590073280036449,0.2202215045690536,0.5011695027351379,-0.1014089435338974,0.190082162618637,0.4794409275054931,-0.126896783709526,0.1793682128190994,0.4705179929733276,-0.1418465375900268,0.2439542561769485,0.6001172065734863,-0.0513637661933898,0.1844574213027954,0.5756204128265381,-0.111368216574192,0.2322236597537994,0.6041143536567688,-0.1334666013717651,0.2738464474678039,0.6142202019691467,-0.133026048541069,0.2404455840587616,0.6588772535324097,-0.0500857904553413,0.209641546010971,0.6601269245147705,-0.1135509461164474,0.2658329010009765,0.6738345623016357,-0.1212320700287818,0.3101296126842499,0.6731576323509216,-0.1099628880620002,0.2530565857887268,0.7154436707496643,-0.0527370944619178,0.2464573979377746,0.7210410833358765,-0.1063747480511665,0.2974907755851745,0.7199693918228149,-0.1143117472529411,0.3347933888435364,0.7108774781227112,-0.1080316752195358,0.0
2,0.3935325145721435,0.6741223335266113,3.757785975722072e-07,0.404109239578247,0.6019638776779175,-0.055687453597784,0.3961716890335083,0.5483457446098328,-0.0959873795509338,0.3652875423431396,0.5321601033210754,-0.1322309821844101,0.3265291154384613,0.5587583184242249,-0.167666807770729,0.2789845168590545,0.4994799196720123,-0.0608089976012706,0.2142744809389114,0.4651014506816864,-0.0997146368026733,0.1594003587961197,0.4417897462844848,-0.1231248676776886,0.1187370717525482,0.4305171966552734,-0.139278158545494,0.2655161917209625,0.5589444637298584,-0.057776566594839,0.2089566886425018,0.5410501956939697,-0.1175734028220176,0.2608667910099029,0.5690248608589172,-0.1347817927598953,0.3021934330463409,0.5787909626960754,-0.1326354444026947,0.2667606472969055,0.6180297136306763,-0.0593246184289455,0.233387216925621,0.618265688419342,-0.1187863275408744,0.2918619215488434,0.6314014792442322,-0.1143756657838821,0.3370439410209656,0.6321021318435669,-0.0966815203428268,0.2824481129646301,0.6726719737052917,-0.0651768818497657,0.267574667930603,0.6782920360565186,-0.1117617934942245,0.3162606954574585,0.6751945614814758,-0.1099597513675689,0.3512877225875854,0.6636270880699158,-0.0981405675411224,0.0
3,0.4297760725021362,0.6861218214035034,-4.1737372669103934e-08,0.435058444738388,0.6121813654899597,-0.0369499735534191,0.4268958270549774,0.5510995984077454,-0.0628683939576149,0.3890396356582641,0.5432197451591492,-0.087314136326313,0.3478437960147857,0.582365870475769,-0.1115352064371109,0.3153759241104126,0.4946963489055633,-0.0390436351299285,0.2492544651031494,0.4538373351097107,-0.070533737540245,0.2002721428871154,0.4329753518104553,-0.0938976183533668,0.1586317718029022,0.4234679937362671,-0.111466571688652,0.2983242273330688,0.5568812489509583,-0.0397180095314979,0.2429777979850769,0.5464483499526978,-0.0859934985637664,0.2915735840797424,0.5836015939712524,-0.101906768977642,0.3279743492603302,0.5967101454734802,-0.1050482168793678,0.295128583908081,0.6161326766014099,-0.0436438433825969,0.2450816184282302,0.6139695644378662,-0.0835664272308349,0.2942091226577759,0.6371199488639832,-0.0760082229971885,0.3374565541744232,0.6437513828277588,-0.0632940679788589,0.3071050345897674,0.6734576225280762,-0.0512246191501617,0.2741178274154663,0.6738981604576111,-0.0776824802160263,0.3093210160732269,0.6791671514511108,-0.0699187144637107,0.3427312076091766,0.6725240349769592,-0.0593588091433048,0.0
4,0.4360191524028778,0.6960048675537109,-1.1564193869162409e-07,0.447189450263977,0.6324928998947144,-0.0457421541213989,0.4415816366672516,0.5760447382926941,-0.0734224170446395,0.4012937247753143,0.5877264142036438,-0.0967578962445259,0.3573184907436371,0.6280661225318909,-0.118791788816452,0.3385923206806183,0.5126771926879883,-0.054973728954792,0.2728530764579773,0.4609413146972656,-0.0932646468281745,0.227342426776886,0.4425423443317413,-0.1198105290532112,0.1862781792879104,0.4335039258003235,-0.1375981271266937,0.3167383372783661,0.5679941177368164,-0.0505723990499973,0.2706173956394195,0.5758513808250427,-0.1015068218111991,0.3170144557952881,0.6268702149391174,-0.1180860474705696,0.3531171083450317,0.6450349688529968,-0.1207943856716156,0.3052302896976471,0.6215088963508606,-0.050399150699377,0.2649374306201935,0.6377079486846924,-0.0931461974978447,0.3113254904747009,0.6695359945297241,-0.0877901166677475,0.3491352498531341,0.6721420288085938,-0.0757981836795806,0.3070937395095825,0.6725058555603027,-0.0544033423066139,0.2777408361434936,0.6915749907493591,-0.0797093734145164,0.3130654394626617,0.7005015015602112,-0.0716101601719856,0.3458184897899627,0.6909818053245544,-0.0601986087858676,0.0
5,0.4426652789115906,0.6981596946716309,-5.1162629688406014e-08,0.455049455165863,0.6404785513877869,-0.0496182441711425,0.4475643932819366,0.5900036096572876,-0.0775791257619857,0.4086323976516723,0.6125080585479736,-0.1007652357220649,0.3680548071861267,0.6560306549072266,-0.1229113638401031,0.3445300757884979,0.5282358527183533,-0.0561254620552063,0.2785983085632324,0.4781278669834137,-0.0933659076690673,0.2321934103965759,0.4620043635368347,-0.1191171333193779,0.191299095749855,0.4571478962898254,-0.1363113969564438,0.3239532113075256,0.5817644596099854,-0.0485958717763423,0.2767163217067718,0.6081181764602661,-0.0999096482992172,0.3149676918983459,0.6597083210945129,-0.1182616353034973,0.3487790822982788,0.677284836769104,-0.121776171028614,0.3146347403526306,0.6331492066383362,-0.0456139035522937,0.2787187993526459,0.6640427112579346,-0.0889624655246734,0.3173411786556244,0.6963523030281067,-0.0868098884820938,0.3520234525203705,0.6968539953231812,-0.0762011632323265,0.3159076273441314,0.6826215982437134,-0.0470870472490787,0.2881025075912475,0.7087563872337341,-0.0738178566098213,0.317456841468811,0.7203966379165649,-0.068665899336338,0.3497448265552521,0.7109308838844299,-0.0585294067859649,0.0
6,0.4516249299049377,0.6876011490821838,-2.1952427431415344e-08,0.4652813673019409,0.6370357871055603,-0.0526719838380813,0.4578639268875122,0.5953354835510254,-0.0839423090219497,0.4224121272563934,0.623047947883606,-0.110065147280693,0.3841768801212311,0.6621237397193909,-0.1348847150802612,0.3541404902935028,0.5310875177383423,-0.0615306533873081,0.2845797836780548,0.4909875094890594,-0.0995354652404785,0.2355796098709106,0.4790688157081604,-0.1238014549016952,0.1949562281370163,0.4764795303344726,-0.1397024989128112,0.3342820703983307,0.5822453498840332,-0.0529439896345138,0.288256973028183,0.6280243992805481,-0.1061636433005333,0.3300263583660126,0.6730219125747681,-0.1227797269821167,0.3672509491443634,0.6804543733596802,-0.124145932495594,0.3256677389144897,0.6326532959938049,-0.0492202788591384,0.2891955971717834,0.6774471402168274,-0.0948669761419296,0.3270542025566101,0.7040319442749023,-0.0915597006678581,0.3599472343921661,0.6967655420303345,-0.0793249309062957,0.3270079493522644,0.6788760423660278,-0.050255462527275,0.2976492941379547,0.7112869024276733,-0.080103613436222,0.3262663781642914,0.724162757396698,-0.0755900219082832,0.3561719954013824,0.7132365703582764,-0.0648512169718742,0.0
7,0.4541563987731933,0.6685351133346558,-2.846834767922246e-08,0.4686152935028076,0.6255314946174622,-0.0517649762332439,0.4587608575820923,0.5949681997299194,-0.0827869847416877,0.4241203367710113,0.6308743357658386,-0.1083866357803344,0.3860960602760315,0.6713976263999939,-0.1331905573606491,0.3582916259765625,0.5319223403930664,-0.064313918352127,0.2880181074142456,0.4953323304653168,-0.1007355079054832,0.2407088577747345,0.4844719469547272,-0.1245608925819397,0.2012386322021484,0.4811482727527618,-0.1405849307775497,0.3363934755325317,0.5777491927146912,-0.0554641112685203,0.2915616631507873,0.6319264769554138,-0.1074935793876648,0.3274412751197815,0.6803699135780334,-0.1259195059537887,0.3627022802829742,0.6920880079269409,-0.1291883736848831,0.3279493749141693,0.6245082020759583,-0.0507111214101314,0.2923286855220794,0.6752563118934631,-0.0959267616271972,0.3271804451942444,0.7045883536338806,-0.0961919873952865,0.3606711030006408,0.7029821276664734,-0.0864223316311836,0.3302774131298065,0.6663916110992432,-0.0501454845070838,0.2998715937137604,0.7025654315948486,-0.0813890174031257,0.3249134123325348,0.7189765572547913,-0.079741783440113,0.3545363247394562,0.7127355337142944,-0.0706851929426193,0.0
8,0.4554993808269501,0.662902295589447,9.519601462670837e-08,0.4681936502456665,0.610855221748352,-0.0562008656561374,0.4596289992332458,0.5696830749511719,-0.0910126343369484,0.426294207572937,0.5993549823760986,-0.1197171211242675,0.391757607460022,0.6396907567977905,-0.1473023295402526,0.3551051914691925,0.5100384950637817,-0.0654575899243354,0.2889109551906585,0.4738816618919372,-0.1057689413428306,0.2387512624263763,0.4644244313240051,-0.1310092955827713,0.1987626999616623,0.4612574577331543,-0.1475877910852432,0.3370112478733063,0.5635864734649658,-0.0566396713256835,0.2896867990493774,0.6034609079360962,-0.1137630119919776,0.3337040543556213,0.6484023332595825,-0.1301481276750564,0.371235579252243,0.6514391899108887,-0.1287849247455597,0.3317916393280029,0.6146702766418457,-0.0529270842671394,0.3008650541305542,0.6612197160720825,-0.1040391325950622,0.3412353098392486,0.6852100491523743,-0.1002223342657089,0.3725114464759826,0.6723693013191223,-0.0850521251559257,0.3373553156852722,0.6598725914955139,-0.0538888052105903,0.3129602372646332,0.6986343860626221,-0.0890387967228889,0.3440124988555908,0.7090892791748047,-0.0846456959843635,0.3720508217811584,0.6923497915267944,-0.0721407458186149,0.0
9,0.4591503143310547,0.6438590288162231,8.015526020699326e-08,0.4667526483535766,0.578955352306366,-0.0399746857583522,0.4577540457248688,0.5236823558807373,-0.0679511651396751,0.4242753386497497,0.520412027835846,-0.0937230437994003,0.3858357667922973,0.556347131729126,-0.1185529455542564,0.3451933860778808,0.4752147793769836,-0.0415360070765018,0.2805615961551666,0.4436218738555908,-0.0754039958119392,0.230573371052742,0.4281762838363647,-0.0988380759954452,0.1897721588611602,0.422865629196167,-0.1153154596686363,0.3332855105400085,0.536390483379364,-0.0402339808642864,0.284744530916214,0.5349975228309631,-0.0892245322465896,0.3365860283374786,0.5664997696876526,-0.1036008521914482,0.3745140135288238,0.5751400589942932,-0.103393331170082,0.3323452472686767,0.5932314395904541,-0.0429079234600067,0.2895164787769317,0.5968309640884399,-0.0868226960301399,0.3392486274242401,0.6135587692260742,-0.0791619271039962,0.3801071941852569,0.6143860220909119,-0.0639616101980209,0.3447800874710083,0.6444157958030701,-0.0492536909878253,0.3173266053199768,0.650955319404602,-0.079585313796997,0.3539111912250519,0.6521286368370056,-0.0729605033993721,0.3845624625682831,0.6404884457588196,-0.0611458681523799,0.0
